"ols_resi","slm_resi","sem_resi_u","err_eps","sdm_resi"
0.111961664934126,0.167393104871535,0.0497929123465571,-0.102929105517576,0.132802501868595
0.299852106620514,0.303336776998194,0.273411672285691,-0.317327474884504,0.2159433602423
0.00293985363699009,-0.39270226464314,-0.457979249094309,-0.381593468124201,-0.476711843482706
-0.0396657200729873,-0.0892822272076017,-0.0706816026833582,-0.231619044136609,-0.0320536794493217
0.387599668687502,0.146243082171494,0.0863481583432892,-0.0471058673455474,0.0812366791303736
-0.269914156239552,-0.0713446848812716,0.0852071546306582,-0.431172692159883,0.077002656211056
0.73735103563138,0.449509231421679,0.332771646404035,0.151977766437681,0.376781819165081
-0.0257048980005296,-0.0194865691402316,-0.0898947882596333,-0.41980065120363,-0.0663704260699379
-0.176960177659779,-0.246409538953543,-0.0758114966641324,-0.0697825718714285,-0.093278579329179
0.442092842433323,0.161570889560754,0.065520532045582,-0.21718828226746,0.075085721548857
-0.555389879889778,-0.120886264095335,-0.137065038355518,-0.716918367067999,-0.102008537433241
-0.492844762234182,-0.10409020463972,-0.101336081122616,-0.420778108863762,-0.0484303847030965
-0.243127085018441,0.110820294067416,0.0902403858094475,-0.378796574758156,0.0951836910950365
-0.423918444303586,0.0289713239625433,-0.0392936536759147,-0.732510783429939,-0.0762425464601825
-0.346756796765525,-0.216833819425461,-0.102366821212017,-0.368175587684184,-0.0939770105777588
-0.2647051146073,-0.189649964268254,-0.351814966216674,-0.301455460923151,-0.312636312390704
0.24547515030252,-0.019534662768911,0.160314420096287,0.0975563552657979,0.158477138106882
0.154583865809541,0.105560755231451,0.133732732304535,0.127228800818422,0.169953368662462
0.0405817723430645,-0.0835929115358322,-0.0765131016232416,0.0124638591198906,-0.0304293926479489
0.208118432626118,-0.113903590588666,0.0694844703493144,0.180816369132684,0.119069294469444
0.375757751104816,0.194120334482051,0.127846425556743,0.156529389939932,0.171780824186195
-0.0273451681998338,0.0322047630699428,-0.00133356569492324,-0.071811585104689,0.0253625255166863
0.283317667194097,-0.0184476655868732,0.0285761531763404,0.151845629948098,0.0554031251912607
0.147662749858964,0.0436152448117055,-0.0295111696300376,-0.0671536351729568,-0.00981241822655022
0.248839189985459,0.0185640348836942,0.0902775506525691,0.115563783848191,0.123161441492263
0.32014574211121,0.263614087066393,0.170604403117334,0.197841943728972,0.203875377959977
0.173362523610535,-0.0880465602865416,-0.0701910406122161,-0.082127546576111,-0.029491663951513
0.101759386059373,0.0768687004497278,-0.0477314286102381,0.0197980045136127,-0.0215194997620913
0.0144518065098057,0.00689067236053947,-0.182825984106591,-0.122755585474304,-0.114528489056294
-0.261882877046593,-0.142264787322063,-0.242188069620067,-0.258061598125175,-0.194005076451057
0.166264777987418,0.0465589179748893,-0.0454051027712359,-0.134930832288344,0.00336096280193019
-0.0397475438136959,-0.151235798810767,-0.114845362412367,-0.177387450618743,-0.112147941269448
0.500250278636482,0.208394916740839,0.176133358940925,0.280975392916582,0.219859011614822
0.483983703210422,0.237400175572065,0.0588986249518158,0.179131941901812,0.162317979443752
0.708691370924662,0.334616286864824,0.226757907342679,0.340242485367274,0.329883531825562
0.174968547259474,-0.183237583689396,0.0026908022716521,0.0853418495051882,0.0102527508348173
0.599838346585443,0.280835907557422,0.0257766387899296,0.305324383624295,0.102554190907915
0.553367816603259,0.33324959567993,0.203925970499795,0.204576570489599,0.292138154841492
0.711671902635268,0.312474037489389,0.251099343154394,0.360252555710295,0.288351803217943
0.547133000265373,0.0938362753609913,0.243450840666684,0.387151604490364,0.243918476850368
0.605201915014394,0.348981087011547,0.429206338629857,0.544071087154392,0.42474410045974
0.852086690496342,0.497917758940708,0.410664160405256,1.14256715767435,0.345473401469542
0.665688711947308,0.313277154431409,0.24694984380848,0.772732764582185,0.213984979866722
0.946867940495565,0.469684400939011,0.446015319610458,1.38703786259268,0.356652481561514
-0.115680221535031,-0.274533942141705,-0.269172368859701,0.564664597664644,-0.323065898799117
0.849948976405919,0.71221042529487,0.800984001146201,1.20996641615843,0.722489809037217
0.631283550370226,0.296168694798334,0.391597783386378,1.06047492161965,0.272944716281149
0.918221046825607,0.367102786812125,0.512914464005182,1.05991916950995,0.319507665812287
0.0467780136403631,0.0353128020043982,-0.0722730115088453,0.750364578752395,-0.103057131789194
-0.0578092184488196,-0.170518384279076,-0.0957871100035407,0.165183297709184,-0.202394012123415
-0.836283282167157,-0.766266884312126,-0.693205930406198,-0.585451828970236,-0.762061186974622
-0.394733681864112,-0.0708581308096602,0.0900057606145541,-0.262488777831015,0.0105628803452968
-0.341838667309049,-0.393880574334132,-0.163333383594886,0.0783708742284433,-0.29666047622259
0.152950413205359,-0.0280030682023632,0.0738507964544785,0.589102659335239,-0.074514893093563
-0.32294325793117,-0.102941162228391,0.0173398343393065,-0.182438709797165,-0.0361261459452825
-0.257162089032055,0.036633917084369,0.00790239002607822,-0.548939573851496,-0.00397782644343149
0.873153121962119,0.571370125071102,0.516672157885954,1.16307719842569,0.382580034901096
-0.26990670098004,-0.810767604797935,-0.333082675327044,-0.399698491297833,-0.507246021839906
-0.340863302147151,-0.465379616583867,-0.172281041184136,-0.545714366342157,-0.193317622960781
-0.815219237316714,-0.74875447692977,-0.552705908739647,-0.185394698752721,-0.721274214562738
-0.897367712148008,-0.869024006047574,-0.487364396212275,-0.407151662111143,-0.619036492628196
0.215408039510097,0.484092542909614,0.531948675744142,0.378466697330913,0.403149889395386
0.0710513592230141,0.0597575832539183,0.0229452330103,-0.448944488613614,0.00161751048641929
-0.321767174197737,-0.119369782037637,-0.104326336732431,-0.774864773126368,-0.0473027232093665
-0.24022059698186,-0.229614875860489,-0.0706166648336236,-0.275207362601054,-0.0489341167527746
0.168693863739373,-0.0410085498466866,-0.101202423393696,-0.0432418275091257,-0.191591058496786
-0.31788882905643,0.324661438566827,0.507966027048859,0.406267439401166,0.365143548214197
0.123110323219615,0.453857708118717,0.41931488714044,0.257454627220155,0.306782235418455
-0.141386474596299,-0.253289167679034,-0.205370355731238,-0.942148388500825,-0.136441030263998
-0.357764215862257,0.187125663123868,0.058109592324409,0.310684559303575,-0.014999306151436
-0.307562993116591,-0.414833104090966,-0.130624515117954,-0.504304927540492,-0.0751726739960323
0.432634383080219,0.549245434955518,0.472800035614555,0.144158531352209,0.420802557059443
-0.0580528843389365,-0.5564229928891,-0.14881184855411,-0.566858503508597,-0.0676796983554688
0.445235525690916,0.256363730553369,0.346792695400475,-0.0129024858085061,0.31378760755648
0.0346958046152695,0.473251166294509,0.070321417863808,-0.602530348654031,0.178531405101626
-0.167482044773767,-0.0406201372891202,-0.00958994561579901,-0.300537719373855,-0.00704671051839118
0.0310204477184488,-0.251673298355022,-0.0801225996300771,-0.228654353344791,-0.07621808827204
-0.251368361143103,-0.284453652929868,-0.0611882584384249,-0.612635693160281,-0.020025561554984
-0.463253210826658,-0.480807578618207,-0.282362730107358,-0.896022989401171,-0.248198193664825
-0.409758811322073,-0.504233401642418,-0.393124881253692,-0.77605483614464,-0.35293557902304
-0.265002252561139,-0.449734439544416,-0.10400135039034,-0.36316785758112,-0.126017584958486
0.20400258618289,0.144501052371793,0.0148939155541929,-0.219630227790624,0.0415165790040332
-0.617976386219826,-0.124800179393833,-0.243152456699607,-0.869127241422037,-0.212454214646849
-0.453778358317433,-0.0751503193171374,-0.19443424657552,-0.279979790530625,-0.160177364573646
0.26771239350553,-0.0747693994124504,0.170719162178683,-0.0767598260965761,0.167852508987519
-0.239731328212425,-0.498000038183305,-0.229184292447993,-0.507011749971238,-0.212684780376328
-0.120599837542359,-0.351766198403097,-0.127478605351041,-0.575052617627337,-0.0685140672999297
-0.0500348182600194,0.102055286970127,-0.140874802943864,-0.130263394356811,-0.174050931859069
-0.250135513826606,-0.334928592632606,-0.193632352700143,-0.647777310829395,-0.163092535758535
0.0224091698272454,-0.0093963596217604,0.0106421038485338,-0.28551885012766,0.0303079774778037
0.057742009602318,-0.0215357763664474,-0.107912773962592,-0.31327600377613,-0.0417277046658025
-0.439398016453881,-0.158850478506473,-0.451043241004611,-0.320576841006094,-0.434091994004233
0.0262085994489621,0.159110188626467,0.0254470222162809,-0.310510390860531,0.0598342081175547
0.0037574033698876,0.0820862463758407,-0.0150698556820073,-0.233199801536081,0.0348919571535168
-0.250520520376445,-0.0805537363659572,-0.0815918887468692,-0.402293089193895,-0.0630023960470616
-0.154867429672044,-0.0605147116719587,-0.0665317957533487,-0.271634979305223,-0.110498208892627
-0.20185462499677,-0.317507722128542,-0.338458864197969,-0.385315263619704,-0.333256512083717
-0.250421988465437,-0.324245594055988,-0.185044606595506,-0.419927291190194,-0.207015655882746
-0.516413858642767,-0.0669504041728636,-0.381624262617795,-0.62253790318391,-0.363028992803213
0.0455264006892667,0.00399096980369954,-0.00439299051046782,-0.245299380275063,0.0324372878852143
0.045954043333533,-0.0104426937659517,0.0291672969231798,-0.111698288927798,0.0255815605212199
-0.12456362959374,0.00064673621036584,0.0299834711957373,-0.106736911295947,0.00459935026512117
0.284003372918158,0.105190957365986,0.145706195808563,0.0715185247839591,0.137035383918178
-0.00181831860124587,0.0805369498701219,0.110246202571301,-0.139203925354605,0.0964425974712112
-0.00100442638249988,0.106320514769604,-0.021993199159502,-0.0582651434022409,-0.0336990334633078
-0.27102833278852,-0.172165712628416,-0.113684950900613,-0.310747192187391,-0.151084320839937
-0.0685430378821041,-0.312607825982637,-0.136671727537238,-0.200184076417872,-0.140171702919002
0.251717418899734,0.188479042451003,0.134239221710858,0.0554088953329675,0.118835161425904
-0.21969284888304,-0.0232630357303772,-0.0597274979085736,-0.130966522965565,-0.0688437416695501
0.0268007170631012,-0.0857999768970927,0.0264518213174251,0.00160215058342973,0.0151813812636854
0.568555203190719,0.0812906561826936,0.171014691072172,0.257168445057457,0.154433770492115
-1.16191794783033,-0.520043901828782,-0.387337989709068,-1.27493741409422,-0.351677037319838
-0.741806997671039,-0.404397347186236,-0.184284121845164,-1.09052490168037,-0.189899639160049
-0.240232129795949,-0.216785081104396,-0.116441556113578,-0.950787784736341,-0.0604825316477671
-0.829093538110652,-0.470804251955972,-0.255288778755826,-1.24600564352472,-0.21621129039975
-0.495068016337601,-0.509866363813015,-0.242218152174345,-1.09385610210678,-0.221474903040624
-0.195365497726827,0.0880341754430507,0.0337685605608295,-0.992912804382112,0.0635786179468448
-0.154888678116539,0.387588526288778,0.196082812185764,-0.732051608533652,0.249426742183506
-0.768363086001344,-0.211314343082656,-0.209149370975609,-1.38773505217461,-0.128513516681739
-0.1469076516557,-0.170460454052139,-0.23520075507902,-0.939840437415589,-0.113954662067005
-0.772337999560257,-0.380846923403983,-0.415863007421677,-1.5920635506182,-0.351767030007189
-0.35141350810052,-0.124267204522725,-0.0202305699213375,-1.248399655198,0.0265162096047658
-0.242184349708951,0.231241828738463,0.0942122629541726,-0.874982736422384,0.157152531431626
-0.599188676817711,-0.211037125030276,-0.366515350010622,-1.31754344297271,-0.243059523375242
-0.621535972011624,-0.24858008244629,-0.306068230357437,-1.3873433568072,-0.260238380812732
-0.0495534416348551,-0.0214411335687409,-0.0470861567291144,-0.868394487052901,0.0282826819028279
-0.139879254039853,-0.0964264244474917,0.114494367380014,-1.10884413731939,0.177339094106309
-1.37292436219014,-0.647889505206359,-0.600986454989965,-1.69783533870745,-0.484092769218811
-0.726957948417142,-0.433868233231615,-0.229200872753742,-1.2009841256954,-0.213127159315773
-0.332692098379678,-0.0867833581482739,-0.156636672321327,-0.994028518637006,-0.107936193337778
-0.113539474304867,0.34581985622718,0.141943650952272,-0.836886271406199,0.220863872795319
-0.134855815057392,0.58752298973682,0.581066846906678,-0.526635896768821,0.58437900098854
-1.11434108168405,-0.0884448205501821,-0.141818860116847,-1.32216891901439,-0.0360198862094857
-0.530049324538178,0.606073716528011,0.436404308409198,-0.859382427019505,0.461352096518997
-1.2685332055414,-0.526678834746946,-0.474163824598308,-2.0657334330213,-0.467843873690911
-1.56798385727314,-0.873755281186805,-0.761162149720201,-2.20647398975134,-0.775377259530763
-1.07638863556901,-0.791968874538657,-0.537503604998238,-1.71147239284192,-0.54614815211301
-1.49406184523561,-0.335133884857507,-0.421662415301207,-2.04502475160543,-0.378411671210305
-1.28378642503015,-0.143600157045737,-0.158261199257866,-1.64451153132632,-0.1284881312263
-0.616282715166174,-0.956595788366446,-0.577936031020304,-1.03252787105604,-0.596189695100279
-0.511647380446026,-0.240338019223457,-0.0475626995520926,-0.395914719985357,0.00364388770395878
-0.516531397240754,-0.258046618368508,-0.199906854253142,-0.305346051219878,-0.208102016994555
-0.540731954987153,-0.595911030688522,-0.630700292819854,-0.497434259744324,-0.646936281067475
0.542928949584041,0.539380090926421,0.601406469784684,0.318481252572455,0.528180672107019
0.233238376606059,-0.0881460675349169,-0.00173309221013138,-0.040632469148036,-0.0309082680029446
-0.369446140053672,-0.613838939909667,-0.319510975027273,-0.56725839954992,-0.328363362207347
-0.106881239032514,-0.107124984112508,-0.0429037575240947,-0.422521901134537,-0.0769310947211067
-0.00912650834192268,-0.018846430837949,0.051455207828832,0.0192690321448228,-0.0187040021833009
0.207664953235874,0.209180443862778,0.168736100185119,0.118939213905934,0.156880849649963
-0.390521148258762,-0.131035085466434,-0.0481966028129774,-0.0843902586371968,-0.103175453387341
-0.18285352819004,-0.175313360206425,-0.235018810786768,-0.29717121002744,-0.209255771310116
0.124443622970248,0.178377798925131,0.13331691468615,0.0194168671472926,0.129971361474848
0.359266305553011,0.22126590417603,0.292688179640398,0.23488874269763,0.211151935602292
-0.6453767587564,-0.789085611386109,-0.596368780385873,-0.401431905663583,-0.659025402225107
0.460169059896505,0.117948070038941,0.161948117947898,0.0340140720575714,0.161067759778704
0.46418421842268,0.454656861649963,0.450094936563633,0.391628669233528,0.455940794858293
0.0462562865131529,0.165732368517863,0.226424956029399,0.205787484436391,0.222752149835405
0.352591196732619,0.203577407891908,0.1396709374267,-0.0111545189325403,0.144147740964755
0.187581091134342,-0.00630938638112282,0.108549602653996,0.0212982257150984,0.0741359266085095
0.107857713490613,-0.0537884504686631,-0.0146675447300949,-0.312899774726456,-0.0222116661286661
-1.45520147884714,-1.11791194807476,-1.01664033159179,-1.12229585950217,-0.95682996178246
0.088578072908968,-0.281957493121957,-0.145589853263477,-0.221888961640089,-0.184573780043055
-0.0603050195471804,0.457830860114368,-0.117356655888781,-0.0892285126260489,-0.145950296244408
0.178327555169286,0.49647021238661,0.529078746908387,0.407682560919806,0.519056980629917
-0.142908344712831,-0.449203130176699,-0.293388941571445,-0.61556353896294,-0.323531822249113
-0.425081599036842,0.0242405765095105,-0.197179648573569,-0.288300784222259,-0.187450312842801
0.00362340977027257,-0.0707531296521482,0.0312184403309124,-0.194162097064421,-0.0263090727736661
0.178530508790379,0.270261358003518,-0.153052885609353,-0.148524998473273,-0.183641336262697
0.163162972473965,-0.0670332920951834,-0.0119228722953467,-0.144456061868491,-0.067822233908147
0.137042818372514,0.25824461469767,0.062630256757754,0.0475393442290793,0.0528278774550499
-0.129401270085378,0.0892905054664075,0.0696055846019345,-0.0116672055981662,0.0169404709590864
0.249566606691637,0.152531832360321,0.104196286536122,0.167757866465164,0.0858364053402042
0.0513210858063907,-0.000828609583155927,0.0420317127304076,0.0192976938752735,0.0411794173119748
0.162309999076833,0.429614811805307,-0.0182193626858447,0.100362107022077,-0.0170834843457112
-0.141448874705729,-0.0973472372648866,-0.0852258904339752,-0.126658669322799,-0.114288469308011
-0.366628877989825,-0.104795750190519,-0.132881868472027,-0.158372199134101,-0.121442430777964
0.10091605900803,0.15878650818486,0.040028882437015,0.179176898879266,0.0587522528061364
0.274336956360723,0.252101609853632,0.178702607484749,0.117302447771926,0.165528768431948
-0.0179816630522098,0.0439975094688464,-0.0824615605666996,-0.128841529820838,-0.0890914650589948
0.174111435499144,0.152592638960154,0.0780133405745435,0.146004394750172,0.106184777036723
0.341903595776919,0.134209951133751,0.124278800514065,0.0734760703014664,0.0856648606341653
-0.0312556676973635,-0.135203297285382,-0.237710100160015,-0.163758609256081,-0.204936615825961
0.47471621347936,-0.211999535203951,-0.291960992728666,0.534677858459006,-0.350490243301973
0.352888964407038,0.054842003801005,0.109138237455293,0.720333123727216,0.0469497549902618
0.659479429337572,0.0685950922221666,-0.00239892512129116,0.806316365738078,-0.0604870691890662
0.446262244014363,-0.101557157385573,-0.0674269266964902,0.64332352349185,-0.105487459860226
0.528977108472999,0.183005146520743,0.287157131740197,0.755155665935954,0.179693129051309
0.304853672371114,0.0417530352501689,0.022734358795573,0.60930857365096,0.0116330520400605
0.541754713827058,0.319499022974493,0.379678535461307,0.531062924519324,0.305770179473891
0.559403631676862,0.115118051253935,-0.0241582519195191,0.740494657348645,-0.0912708730952279
0.593633493792043,0.157258895610598,0.105579626318599,0.79619254952016,0.0115011338284582
1.02861534813931,0.18890599447385,0.147740963668699,1.21281108370762,0.0351666181460477
-0.424351514950712,-0.777276658372694,-0.419721981575834,-0.541340294123979,-0.509700287091746
0.918696511851039,0.229735465296254,0.125883633114791,1.15674395858405,0.0740279594700641
0.0281351154031077,-0.17568729200742,0.0632841619756021,-0.313008582909357,0.0404341544346715
1.27758059195347,0.0549475240012473,0.0501167617732888,1.72611458674313,-0.0904966268380336
-1.01425744325201,-0.911941714711482,-0.699308882650071,-1.1977550064504,-0.693645392763413
0.254890053495612,0.240229335351349,0.0134576333077335,0.221471858080016,-0.0161127137231231
1.67372288625624,1.0727811400152,1.01437944290998,2.58068815495632,0.894462054555974
-0.236153464725341,-0.375891970945593,-0.371384519508968,-0.415166960140475,-0.343324601143438
-0.333753134872955,-0.305610685647472,-0.338397470100282,-0.725974912046153,-0.299960862157576
-0.667371356314118,-0.408212866913552,-0.333142440152349,-0.941890731770625,-0.305152467098018
-0.698492999581937,-0.326173382313066,-0.240809634121613,-0.999755195825556,-0.218430059764083
0.467286334549925,-0.584032670210347,-0.306094072418305,0.200539064051464,-0.379932919066434
1.33829248932731,0.586647185464293,0.485845642993298,2.38741876310656,0.356305199027646
-0.36619650642425,-0.0743761458798404,0.031869353636396,-0.8335376822496,0.0825130591361679
-0.0425214979301127,0.244778394798942,0.208547689599522,-0.599424307837686,0.218633824128379
1.19985203896078,0.754274684763728,0.683803460286061,2.17004703227031,0.525641121188376
-0.411107549358758,-0.0690137196999907,0.117486086905702,-0.638530686989943,0.148088660750446
0.350654698946521,0.522471614318596,0.262824545436838,-0.0789031189696974,0.29890221326983
1.39794748124256,1.10428030855267,1.0298476177719,1.98588469412591,0.9082767804234
0.298036136534258,-0.380847656502845,-0.448645152500333,-0.176172567259133,-0.470736912755199
-0.266001673214643,-0.0619291093368603,0.00823703198635902,-0.594847967027214,0.0265645715558238
0.170273464667371,0.0256882868996348,0.0621045193908575,-0.407117152605912,0.0862804261894546
-0.281794652915267,0.273186992767093,-0.0234067124516496,-0.834570808118066,0.0312368986825531
-0.275715067615772,-0.279382622673059,-0.00883198237696481,-0.889531567718622,0.0502448923781649
0.118264585499714,-0.519012097158089,-0.201702547882508,-0.176593441962504,-0.217541347777338
0.779142734327062,0.138225203444712,0.10370556396554,1.596767045507,-0.0640657324319832
0.81203792820999,0.615536267706005,0.585866226032308,1.75317449696848,0.456972484339636
-0.109781084095966,-0.291972365283085,-0.174662568923625,-0.614116196416285,-0.171155849436435
0.730991346394267,0.212653151604096,0.245533629954547,0.44432203566035,0.276100436500075
0.621947793829263,0.301169235836769,0.119217076669161,0.427404914380689,0.153887925637591
0.268451459988009,-0.191508674059673,-0.359394609280133,0.0919659751950897,-0.320212387717647
0.521794897283085,0.216687031153088,0.243301418873321,0.450956734887704,0.26705665109563
0.764027878465811,0.110031479661318,0.0341528484348517,0.603379127791161,0.0813988756142971
0.975588518768208,0.354926836663462,0.181710121715646,0.686054120130172,0.196132724507274
1.00323732757588,0.296103231229639,0.289290977375872,0.771584450814173,0.322727141633521
0.512132389880222,-0.0766526407684285,-0.182539592319127,0.173614190689147,-0.142532535034498
0.833473588455394,0.190023934356736,0.147535303055642,0.571531285572428,0.208462869829517
0.293936488325766,-0.0338708539268039,-0.151191910559279,0.139000929808247,-0.116016822478931
-0.0596518717857279,-0.139600687120432,-0.0464518467672512,0.0539644953354679,-0.0571097226167036
0.709967990076481,0.404523135436573,0.123982428274934,0.750854393638197,0.182126381202937
0.285027919280563,0.124330061008927,0.108250275857355,0.279227117702154,0.0946590294510069
0.762657709984534,0.541698076342004,0.475927226959912,0.831774010762335,0.490019456373522
0.77118912348656,0.382332686055488,0.0626996922914651,0.423532873781829,0.0957878712843002
0.923793264516533,0.133617626484899,0.170998699656482,0.707199324945973,0.222531888077422
0.338097020833911,0.0187612313736288,-0.0159629104298671,0.287006790096701,0.0252328203176461
0.597948561736819,0.340595543030235,0.190366174010689,0.658871220895802,0.199677680280583
0.324218901437367,0.0394203805538652,-0.100996174032842,0.161879319169745,-0.0954752744007554
0.190675466693435,0.0860379030557975,-0.125081185201154,0.0485611559072587,-0.137932137512591
0.728987561647311,0.0211417947803232,0.0833983396199366,0.530417909484385,0.132576080967066
0.785163634405434,0.220361808369408,0.233272792191075,0.488440038775994,0.251430848809042
0.891379969141293,0.188344414950486,0.0422057580306038,0.6260227290141,0.0424887727713152
0.915199126459799,0.326341431344936,0.0241987936186385,0.607990014848966,0.0527114615605624
0.630731796992845,0.462724047447575,0.496231886421992,0.667189625927905,0.458702683855474
0.320626319341821,-0.194810520854639,-0.267419597704217,0.189830873259323,-0.204815984487197
0.796447375160814,0.516528990636486,0.24568846877933,0.777466977746634,0.300920584363667
0.495953960453499,0.252731876329969,0.332479851865496,0.359136679079116,0.357622058171189
0.601517298193989,0.101843515409443,-0.0595307538751919,0.175117557072127,-0.02530710574691
0.561914900236629,0.370669568291446,0.291410409603462,0.606513435473215,0.304089023863363
0.987858014336656,0.336898164491407,0.240973195737537,0.727716055941141,0.265384583233799
-0.331480561003256,-0.376408233855012,-0.574901128649554,-0.567827482181073,-0.560302540761784
0.739688761993469,0.377099655652664,0.490336413032723,0.63347345436918,0.465501930303967
0.522328907659982,0.149233527336526,0.105252513102094,0.353253130228842,0.178694886318436
0.311305734856403,-0.0211549904651433,-0.0329438843330742,-0.085316262109426,0.030705898038984
0.0929553880266954,-0.0620711731236072,0.00845939590413029,-0.192404620277404,-0.00849107305700119
-0.658224289775376,-0.934454200268329,-0.75113123710314,-0.786647897725138,-0.746908947960095
0.806024071078475,0.713900632111811,0.729360306807555,0.562356532747687,0.700777752799164
-0.570283501793441,-0.630829832235976,-0.409782909436908,-0.946998428344102,-0.34810013758666
-0.522573598126372,-0.136510571234866,-0.168119483754565,-0.791188205168712,-0.151363035878408
-0.332858018929189,-0.231617953858661,-0.261322338364667,-0.211235053695704,-0.184722896800068
0.281510099655133,0.183228464586374,0.249174698386294,0.0118801656280566,0.249942033772578
0.260019880728339,0.104741354779705,0.020140044696333,0.196079766393591,0.0277109143268256
0.122141712729786,0.122076496472486,0.0791108576527394,-0.196564136668787,0.137281220148793
-0.0245101703893659,-0.0973609898726379,-0.300888820425372,-0.554142862520925,-0.282835425379495
-0.577929571892618,-0.225528571778751,0.0797796151238712,-0.718329474306445,0.113584040146724
-0.348229666217058,0.133696690564898,0.19438970039055,-0.80800437986577,0.242189102420797
-0.346005707328433,0.151275435439985,0.202260104887108,-0.414344352230865,0.242608458268139
-0.610203210195115,-0.500917187072091,-0.267016339203773,-1.05567519164718,-0.218452811745975
0.204774167947599,0.249380726934881,0.42125494523207,0.262400978887246,0.485021738455803
